"train/global_step","grpo-SmollM3-3B-GRPO-no-think-v27.05 - _step","grpo-SmollM3-3B-GRPO-no-think-v27.05 - _step__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.05 - _step__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.05 - train/rewards/strip_reasoning_accuracy_reward/mean","grpo-SmollM3-3B-GRPO-no-think-v27.05 - train/rewards/strip_reasoning_accuracy_reward/mean__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.05 - train/rewards/strip_reasoning_accuracy_reward/mean__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.03 - _step","grpo-SmollM3-3B-GRPO-no-think-v27.03 - _step__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.03 - _step__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.03 - train/rewards/strip_reasoning_accuracy_reward/mean","grpo-SmollM3-3B-GRPO-no-think-v27.03 - train/rewards/strip_reasoning_accuracy_reward/mean__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.03 - train/rewards/strip_reasoning_accuracy_reward/mean__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.01 - _step","grpo-SmollM3-3B-GRPO-no-think-v27.01 - _step__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.01 - _step__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.01 - train/rewards/strip_reasoning_accuracy_reward/mean","grpo-SmollM3-3B-GRPO-no-think-v27.01 - train/rewards/strip_reasoning_accuracy_reward/mean__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.01 - train/rewards/strip_reasoning_accuracy_reward/mean__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.02 - _step","grpo-SmollM3-3B-GRPO-no-think-v27.02 - _step__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.02 - _step__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.02 - train/rewards/strip_reasoning_accuracy_reward/mean","grpo-SmollM3-3B-GRPO-no-think-v27.02 - train/rewards/strip_reasoning_accuracy_reward/mean__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.02 - train/rewards/strip_reasoning_accuracy_reward/mean__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.04 - _step","grpo-SmollM3-3B-GRPO-no-think-v27.04 - _step__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.04 - _step__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.04 - train/rewards/strip_reasoning_accuracy_reward/mean","grpo-SmollM3-3B-GRPO-no-think-v27.04 - train/rewards/strip_reasoning_accuracy_reward/mean__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.04 - train/rewards/strip_reasoning_accuracy_reward/mean__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.00 - _step","grpo-SmollM3-3B-GRPO-no-think-v27.00 - _step__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.00 - _step__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.00 - train/rewards/strip_reasoning_accuracy_reward/mean","grpo-SmollM3-3B-GRPO-no-think-v27.00 - train/rewards/strip_reasoning_accuracy_reward/mean__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.00 - train/rewards/strip_reasoning_accuracy_reward/mean__MAX"
"186","72910","72910","72910","0.859375","0.859375","0.859375","72910","72910","72910","0.828125","0.828125","0.828125","72910","72910","72910","0.8076171875","0.8076171875","0.8076171875","72910","72910","72910","0.828125","0.828125","0.828125","72910","72910","72910","0.857421875","0.857421875","0.857421875","72910","72910","72910","0.826171875","0.826171875","0.826171875"
"187","73302","73302","73302","0.7587890625","0.7587890625","0.7587890625","73302","73302","73302","0.71875","0.71875","0.71875","73302","73302","73302","0.71484375","0.71484375","0.71484375","73302","73302","73302","0.712890625","0.712890625","0.712890625","73302","73302","73302","0.7265625","0.7265625","0.7265625","73302","73302","73302","0.7138671875","0.7138671875","0.7138671875"
"188","73694","73694","73694","0.8154761791229248","0.8154761791229248","0.8154761791229248","73694","73694","73694","0.824404776096344","0.824404776096344","0.824404776096344","73694","73694","73694","0.7857142686843872","0.7857142686843872","0.7857142686843872","73694","73694","73694","0.8085317611694336","0.8085317611694336","0.8085317611694336","73694","73694","73694","0.8303571343421936","0.8303571343421936","0.8303571343421936","73694","73694","73694","0.8055555820465088","0.8055555820465088","0.8055555820465088"
"189","74086","74086","74086","0.8310546875","0.8310546875","0.8310546875","74086","74086","74086","0.8173828125","0.8173828125","0.8173828125","74086","74086","74086","0.8017578125","0.8017578125","0.8017578125","74086","74086","74086","0.8076171875","0.8076171875","0.8076171875","74086","74086","74086","0.8330078125","0.8330078125","0.8330078125","74086","74086","74086","0.806640625","0.806640625","0.806640625"
"190","74478","74478","74478","0.849609375","0.849609375","0.849609375","74478","74478","74478","0.84375","0.84375","0.84375","74478","74478","74478","0.837890625","0.837890625","0.837890625","74478","74478","74478","0.8427734375","0.8427734375","0.8427734375","74478","74478","74478","0.837890625","0.837890625","0.837890625","74478","74478","74478","0.8271484375","0.8271484375","0.8271484375"
"191","74870","74870","74870","0.7587890625","0.7587890625","0.7587890625","74870","74870","74870","0.7568359375","0.7568359375","0.7568359375","74870","74870","74870","0.76171875","0.76171875","0.76171875","74870","74870","74870","0.7373046875","0.7373046875","0.7373046875","74870","74870","74870","0.7470703125","0.7470703125","0.7470703125","74870","74870","74870","0.751953125","0.751953125","0.751953125"
"192","75262","75262","75262","0.826171875","0.826171875","0.826171875","75262","75262","75262","0.8203125","0.8203125","0.8203125","75262","75262","75262","0.7998046875","0.7998046875","0.7998046875","75262","75262","75262","0.8154296875","0.8154296875","0.8154296875","75262","75262","75262","0.8466796875","0.8466796875","0.8466796875","75262","75262","75262","0.802734375","0.802734375","0.802734375"
"193","75654","75654","75654","0.8388671875","0.8388671875","0.8388671875","75654","75654","75654","0.83203125","0.83203125","0.83203125","75654","75654","75654","0.8037109375","0.8037109375","0.8037109375","75654","75654","75654","0.818359375","0.818359375","0.818359375","75654","75654","75654","0.8349609375","0.8349609375","0.8349609375","75654","75654","75654","0.8271484375","0.8271484375","0.8271484375"
"194","76046","76046","76046","0.8193359375","0.8193359375","0.8193359375","76046","76046","76046","0.845703125","0.845703125","0.845703125","76046","76046","76046","0.810546875","0.810546875","0.810546875","76046","76046","76046","0.82421875","0.82421875","0.82421875","76046","76046","76046","0.8388671875","0.8388671875","0.8388671875","76046","76046","76046","0.814453125","0.814453125","0.814453125"
"195","76438","76438","76438","0.7998046875","0.7998046875","0.7998046875","76438","76438","76438","0.794921875","0.794921875","0.794921875","76438","76438","76438","0.771484375","0.771484375","0.771484375","76438","76438","76438","0.7890625","0.7890625","0.7890625","76438","76438","76438","0.8056640625","0.8056640625","0.8056640625","76438","76438","76438","0.7822265625","0.7822265625","0.7822265625"
"196","76830","76830","76830","0.7666015625","0.7666015625","0.7666015625","76830","76830","76830","0.7578125","0.7578125","0.7578125","76830","76830","76830","0.7568359375","0.7568359375","0.7568359375","76830","76830","76830","0.751953125","0.751953125","0.751953125","76830","76830","76830","0.7646484375","0.7646484375","0.7646484375","76830","76830","76830","0.7529296875","0.7529296875","0.7529296875"
"197","77222","77222","77222","0.9130859375","0.9130859375","0.9130859375","77222","77222","77222","0.892578125","0.892578125","0.892578125","77222","77222","77222","0.8779296875","0.8779296875","0.8779296875","77222","77222","77222","0.8896484375","0.8896484375","0.8896484375","77222","77222","77222","0.8994140625","0.8994140625","0.8994140625","77222","77222","77222","0.8740234375","0.8740234375","0.8740234375"
"198","77614","77614","77614","0.818359375","0.818359375","0.818359375","77614","77614","77614","0.78515625","0.78515625","0.78515625","77614","77614","77614","0.7568359375","0.7568359375","0.7568359375","77614","77614","77614","0.767578125","0.767578125","0.767578125","77614","77614","77614","0.796875","0.796875","0.796875","77614","77614","77614","0.7763671875","0.7763671875","0.7763671875"
"199","78006","78006","78006","0.8313491940498352","0.8313491940498352","0.8313491940498352","78006","78006","78006","0.8303571343421936","0.8303571343421936","0.8303571343421936","78006","78006","78006","0.807539701461792","0.807539701461792","0.807539701461792","78006","78006","78006","0.8154761791229248","0.8154761791229248","0.8154761791229248","78006","78006","78006","0.8313491940498352","0.8313491940498352","0.8313491940498352","78006","78006","78006","0.8035714030265808","0.8035714030265808","0.8035714030265808"
"200","78398","78398","78398","0.8154296875","0.8154296875","0.8154296875","78398","78398","78398","0.798828125","0.798828125","0.798828125","78398","78398","78398","0.7666015625","0.7666015625","0.7666015625","78398","78398","78398","0.794921875","0.794921875","0.794921875","78398","78398","78398","0.82421875","0.82421875","0.82421875","78398","78398","78398","0.80078125","0.80078125","0.80078125"
"201","78790","78790","78790","0.7880859375","0.7880859375","0.7880859375","78790","78790","78790","0.7705078125","0.7705078125","0.7705078125","78790","78790","78790","0.7587890625","0.7587890625","0.7587890625","78790","78790","78790","0.76953125","0.76953125","0.76953125","78790","78790","78790","0.7802734375","0.7802734375","0.7802734375","78790","78790","78790","0.7724609375","0.7724609375","0.7724609375"
"202","79182","79182","79182","0.8422619104385376","0.8422619104385376","0.8422619104385376","79182","79182","79182","0.8065476417541504","0.8065476417541504","0.8065476417541504","79182","79182","79182","0.8214285969734192","0.8214285969734192","0.8214285969734192","79182","79182","79182","0.8125","0.8125","0.8125","79182","79182","79182","0.8234127163887024","0.8234127163887024","0.8234127163887024","79182","79182","79182","0.8323412537574768","0.8323412537574768","0.8323412537574768"
"203","79574","79574","79574","0.8759765625","0.8759765625","0.8759765625","79574","79574","79574","0.853515625","0.853515625","0.853515625","79574","79574","79574","0.8359375","0.8359375","0.8359375","79574","79574","79574","0.85546875","0.85546875","0.85546875","79574","79574","79574","0.8662109375","0.8662109375","0.8662109375","79574","79574","79574","0.853515625","0.853515625","0.853515625"
"204","79966","79966","79966","0.8353174328804016","0.8353174328804016","0.8353174328804016","79966","79966","79966","0.836309552192688","0.836309552192688","0.836309552192688","79966","79966","79966","0.8154761791229248","0.8154761791229248","0.8154761791229248","79966","79966","79966","0.824404776096344","0.824404776096344","0.824404776096344","79966","79966","79966","0.836309552192688","0.836309552192688","0.836309552192688","79966","79966","79966","0.8095238208770752","0.8095238208770752","0.8095238208770752"
"205","80358","80358","80358","0.8603515625","0.8603515625","0.8603515625","80358","80358","80358","0.802734375","0.802734375","0.802734375","80358","80358","80358","0.802734375","0.802734375","0.802734375","80358","80358","80358","0.8212890625","0.8212890625","0.8212890625","80358","80358","80358","0.830078125","0.830078125","0.830078125","80358","80358","80358","0.80859375","0.80859375","0.80859375"
"206","80750","80750","80750","0.81640625","0.81640625","0.81640625","80750","80750","80750","0.8095703125","0.8095703125","0.8095703125","80750","80750","80750","0.814453125","0.814453125","0.814453125","80750","80750","80750","0.822265625","0.822265625","0.822265625","80750","80750","80750","0.822265625","0.822265625","0.822265625","80750","80750","80750","0.78515625","0.78515625","0.78515625"
"207","81142","81142","81142","0.8046875","0.8046875","0.8046875","81142","81142","81142","0.791015625","0.791015625","0.791015625","81142","81142","81142","0.7568359375","0.7568359375","0.7568359375","81142","81142","81142","0.7763671875","0.7763671875","0.7763671875","81142","81142","81142","0.775390625","0.775390625","0.775390625","81142","81142","81142","0.7822265625","0.7822265625","0.7822265625"
"208","81534","81534","81534","0.84375","0.84375","0.84375","81534","81534","81534","0.8291015625","0.8291015625","0.8291015625","81534","81534","81534","0.826171875","0.826171875","0.826171875","81534","81534","81534","0.806640625","0.806640625","0.806640625","81534","81534","81534","0.8271484375","0.8271484375","0.8271484375","81534","81534","81534","0.830078125","0.830078125","0.830078125"
"209","81926","81926","81926","0.8204365372657776","0.8204365372657776","0.8204365372657776","81926","81926","81926","0.788690447807312","0.788690447807312","0.788690447807312","81926","81926","81926","0.766865074634552","0.766865074634552","0.766865074634552","81926","81926","81926","0.7777777910232544","0.7777777910232544","0.7777777910232544","81926","81926","81926","0.8115079402923584","0.8115079402923584","0.8115079402923584","81926","81926","81926","0.754960298538208","0.754960298538208","0.754960298538208"
"210","82318","82318","82318","0.8291015625","0.8291015625","0.8291015625","82318","82318","82318","0.8056640625","0.8056640625","0.8056640625","82318","82318","82318","0.8203125","0.8203125","0.8203125","82318","82318","82318","0.826171875","0.826171875","0.826171875","82318","82318","82318","0.849609375","0.849609375","0.849609375","82318","82318","82318","0.810546875","0.810546875","0.810546875"
"211","82710","82710","82710","0.8203125","0.8203125","0.8203125","82710","82710","82710","0.8037109375","0.8037109375","0.8037109375","82710","82710","82710","0.8046875","0.8046875","0.8046875","82710","82710","82710","0.8095703125","0.8095703125","0.8095703125","82710","82710","82710","0.8330078125","0.8330078125","0.8330078125","82710","82710","82710","0.78515625","0.78515625","0.78515625"
"212","83102","83102","83102","0.87109375","0.87109375","0.87109375","83102","83102","83102","0.8271484375","0.8271484375","0.8271484375","83102","83102","83102","0.8330078125","0.8330078125","0.8330078125","83102","83102","83102","0.8330078125","0.8330078125","0.8330078125","83102","83102","83102","0.861328125","0.861328125","0.861328125","83102","83102","83102","0.826171875","0.826171875","0.826171875"
"213","83494","83494","83494","0.8212890625","0.8212890625","0.8212890625","83494","83494","83494","0.80859375","0.80859375","0.80859375","83494","83494","83494","0.787109375","0.787109375","0.787109375","83494","83494","83494","0.802734375","0.802734375","0.802734375","83494","83494","83494","0.8251953125","0.8251953125","0.8251953125","83494","83494","83494","0.7939453125","0.7939453125","0.7939453125"
"214","83886","83886","83886","0.7073412537574768","0.7073412537574768","0.7073412537574768","83886","83886","83886","0.7033730149269104","0.7033730149269104","0.7033730149269104","83886","83886","83886","0.7103174328804016","0.7103174328804016","0.7103174328804016","83886","83886","83886","0.7003968358039856","0.7003968358039856","0.7003968358039856","83886","83886","83886","0.7232142686843872","0.7232142686843872","0.7232142686843872","83886","83886","83886","0.6498016119003296","0.6498016119003296","0.6498016119003296"
"215","84278","84278","84278","0.8896484375","0.8896484375","0.8896484375","84278","84278","84278","0.859375","0.859375","0.859375","84278","84278","84278","0.849609375","0.849609375","0.849609375","84278","84278","84278","0.8564453125","0.8564453125","0.8564453125","84278","84278","84278","0.86328125","0.86328125","0.86328125","84278","84278","84278","0.8466796875","0.8466796875","0.8466796875"
"216","84670","84670","84670","0.8055555820465088","0.8055555820465088","0.8055555820465088","84670","84670","84670","0.7569444179534912","0.7569444179534912","0.7569444179534912","84670","84670","84670","0.7569444179534912","0.7569444179534912","0.7569444179534912","84670","84670","84670","0.75","0.75","0.75","84670","84670","84670","0.7827380895614624","0.7827380895614624","0.7827380895614624","84670","84670","84670","0.7480158805847168","0.7480158805847168","0.7480158805847168"
"217","85062","85062","85062","0.8541666865348816","0.8541666865348816","0.8541666865348816","85062","85062","85062","0.8283730149269104","0.8283730149269104","0.8283730149269104","85062","85062","85062","0.8065476417541504","0.8065476417541504","0.8065476417541504","85062","85062","85062","0.8253968358039856","0.8253968358039856","0.8253968358039856","85062","85062","85062","0.8313491940498352","0.8313491940498352","0.8313491940498352","85062","85062","85062","0.8134920597076416","0.8134920597076416","0.8134920597076416"
"218","85454","85454","85454","0.8193359375","0.8193359375","0.8193359375","85454","85454","85454","0.8076171875","0.8076171875","0.8076171875","85454","85454","85454","0.8134765625","0.8134765625","0.8134765625","85454","85454","85454","0.796875","0.796875","0.796875","85454","85454","85454","0.81640625","0.81640625","0.81640625","85454","85454","85454","0.779296875","0.779296875","0.779296875"
"219","85846","85846","85846","0.798828125","0.798828125","0.798828125","85846","85846","85846","0.7734375","0.7734375","0.7734375","85846","85846","85846","0.7890625","0.7890625","0.7890625","85846","85846","85846","0.76953125","0.76953125","0.76953125","85846","85846","85846","0.7744140625","0.7744140625","0.7744140625","85846","85846","85846","0.7607421875","0.7607421875","0.7607421875"
"220","86238","86238","86238","0.8452380895614624","0.8452380895614624","0.8452380895614624","86238","86238","86238","0.8065476417541504","0.8065476417541504","0.8065476417541504","86238","86238","86238","0.8045634627342224","0.8045634627342224","0.8045634627342224","86238","86238","86238","0.7936508059501648","0.7936508059501648","0.7936508059501648","86238","86238","86238","0.8333333134651184","0.8333333134651184","0.8333333134651184","86238","86238","86238","0.7648809552192688","0.7648809552192688","0.7648809552192688"
"221","86630","86630","86630","0.849609375","0.849609375","0.849609375","86630","86630","86630","0.8232421875","0.8232421875","0.8232421875","86630","86630","86630","0.8154296875","0.8154296875","0.8154296875","86630","86630","86630","0.8408203125","0.8408203125","0.8408203125","86630","86630","86630","0.8408203125","0.8408203125","0.8408203125","86630","86630","86630","0.82421875","0.82421875","0.82421875"
"222","87022","87022","87022","0.7400793433189392","0.7400793433189392","0.7400793433189392","87022","87022","87022","0.7361111044883728","0.7361111044883728","0.7361111044883728","87022","87022","87022","0.7321428656578064","0.7321428656578064","0.7321428656578064","87022","87022","87022","0.7311508059501648","0.7311508059501648","0.7311508059501648","87022","87022","87022","0.7351190447807312","0.7351190447807312","0.7351190447807312","87022","87022","87022","0.704365074634552","0.704365074634552","0.704365074634552"
"223","87414","87414","87414","0.7880859375","0.7880859375","0.7880859375","87414","87414","87414","0.7900390625","0.7900390625","0.7900390625","87414","87414","87414","0.7841796875","0.7841796875","0.7841796875","87414","87414","87414","0.7861328125","0.7861328125","0.7861328125","87414","87414","87414","0.794921875","0.794921875","0.794921875","87414","87414","87414","0.791015625","0.791015625","0.791015625"
