Step,04/04/2025_02:44:57_elie-smollm3-training-3p56G-smollm3-3B-start-0404-stage-1-wo-zloss-seed6-ddp-256-seed-6-_tp_group_1 - tokens_per_sec_per_gpu,04/04/2025_02:44:57_elie-smollm3-training-3p56G-smollm3-3B-start-0404-stage-1-wo-zloss-seed6-ddp-256-seed-6-_tp_group_1 - tokens_per_sec_per_gpu__MIN,04/04/2025_02:44:57_elie-smollm3-training-3p56G-smollm3-3B-start-0404-stage-1-wo-zloss-seed6-ddp-256-seed-6-_tp_group_1 - tokens_per_sec_per_gpu__MAX
1284,13878.034881147216,13878.034881147216,13878.034881147216
1285,13820.286520264546,13820.286520264546,13820.286520264546
1286,13853.58619555155,13853.58619555155,13853.58619555155
1287,13850.280273331477,13850.280273331477,13850.280273331477
1288,13780.739532413862,13780.739532413862,13780.739532413862
1289,13745.50815349001,13745.50815349001,13745.50815349001
1290,13767.796241475202,13767.796241475202,13767.796241475202
1291,13893.118554975279,13893.118554975279,13893.118554975279
1292,13730.370017374886,13730.370017374886,13730.370017374886
1293,13846.95360724754,13846.95360724754,13846.95360724754
1294,13868.377907295888,13868.377907295888,13868.377907295888
1295,13725.294827649568,13725.294827649568,13725.294827649568
1296,13855.910220330545,13855.910220330545,13855.910220330545
1297,13989.164571804535,13989.164571804535,13989.164571804535
1298,13959.028166900762,13959.028166900762,13959.028166900762
1299,13319.249266195262,13319.249266195262,13319.249266195262
1300,13961.644883914838,13961.644883914838,13961.644883914838
1301,13845.272276847381,13845.272276847381,13845.272276847381
1302,13693.896193418592,13693.896193418592,13693.896193418592
1303,13527.711692189458,13527.711692189458,13527.711692189458
1304,13590.106082739432,13590.106082739432,13590.106082739432
1305,13867.370413360562,13867.370413360562,13867.370413360562
1306,13782.014561876209,13782.014561876209,13782.014561876209
1307,13834.190184253275,13834.190184253275,13834.190184253275
1308,13824.430952154873,13824.430952154873,13824.430952154873
1309,13492.31229521844,13492.31229521844,13492.31229521844
1310,13714.48417872924,13714.48417872924,13714.48417872924
1311,13791.322786842431,13791.322786842431,13791.322786842431
1312,13799.121270407006,13799.121270407006,13799.121270407006
1313,13515.061922740666,13515.061922740666,13515.061922740666
1314,13856.856440906267,13856.856440906267,13856.856440906267
1315,13700.390214752726,13700.390214752726,13700.390214752726
1316,13757.653000200202,13757.653000200202,13757.653000200202
1317,13793.817933063343,13793.817933063343,13793.817933063343
1318,13599.35056986304,13599.35056986304,13599.35056986304
1319,13815.766808238697,13815.766808238697,13815.766808238697
1320,13821.820930697817,13821.820930697817,13821.820930697817
1321,13746.505350349187,13746.505350349187,13746.505350349187
1322,13894.481889318851,13894.481889318851,13894.481889318851
1323,13886.231067135615,13886.231067135615,13886.231067135615
1324,13489.550766795457,13489.550766795457,13489.550766795457
1325,13773.381402105626,13773.381402105626,13773.381402105626
1326,13911.628782877067,13911.628782877067,13911.628782877067
1327,13726.340273080083,13726.340273080083,13726.340273080083
1328,13705.476156438272,13705.476156438272,13705.476156438272
1329,13849.744326506043,13849.744326506043,13849.744326506043
1330,13750.664340899546,13750.664340899546,13750.664340899546
1331,13832.519376678421,13832.519376678421,13832.519376678421
1332,13801.574888976009,13801.574888976009,13801.574888976009
1333,13873.544545884259,13873.544545884259,13873.544545884259
1334,13730.8967649292,13730.8967649292,13730.8967649292
1335,13754.745090127093,13754.745090127093,13754.745090127093
1336,13857.392938322033,13857.392938322033,13857.392938322033
1337,13642.15759273641,13642.15759273641,13642.15759273641
1338,13881.047499722592,13881.047499722592,13881.047499722592
1339,13751.95582690868,13751.95582690868,13751.95582690868
1340,13811.39069275612,13811.39069275612,13811.39069275612
1341,13535.27169284101,13535.27169284101,13535.27169284101
1342,13676.795166540265,13676.795166540265,13676.795166540265
1343,13858.428793914936,13858.428793914936,13858.428793914936
1344,13743.17703714686,13743.17703714686,13743.17703714686
1345,13737.477197853163,13737.477197853163,13737.477197853163
1346,13835.519692813688,13835.519692813688,13835.519692813688
1347,13589.776410879496,13589.776410879496,13589.776410879496
1348,13826.240750110124,13826.240750110124,13826.240750110124
1349,13907.582024596692,13907.582024596692,13907.582024596692
1350,13669.765122259661,13669.765122259661,13669.765122259661
1351,13444.27796112868,13444.27796112868,13444.27796112868
1352,13812.62697904774,13812.62697904774,13812.62697904774
1353,13816.122350549378,13816.122350549378,13816.122350549378
1354,13721.187696308456,13721.187696308456,13721.187696308456
1355,13923.128711309264,13923.128711309264,13923.128711309264
1356,13342.288893560135,13342.288893560135,13342.288893560135
1357,13755.604117424751,13755.604117424751,13755.604117424751
1358,13911.41850367708,13911.41850367708,13911.41850367708
1359,13751.089917444808,13751.089917444808,13751.089917444808
1360,13843.026180547311,13843.026180547311,13843.026180547311
1361,13592.715354663385,13592.715354663385,13592.715354663385
1362,13819.997466582647,13819.997466582647,13819.997466582647
1363,13737.652957696024,13737.652957696024,13737.652957696024
1364,13829.646531506825,13829.646531506825,13829.646531506825
1365,13840.126670615902,13840.126670615902,13840.126670615902
1366,13706.51858478719,13706.51858478719,13706.51858478719
1367,13872.655789172786,13872.655789172786,13872.655789172786
1368,13266.847802819264,13266.847802819264,13266.847802819264
1369,13833.239630896082,13833.239630896082,13833.239630896082
1370,13770.084211358777,13770.084211358777,13770.084211358777
1371,13685.431185176923,13685.431185176923,13685.431185176923
1372,13827.62066850643,13827.62066850643,13827.62066850643
1373,13941.990585162297,13941.990585162297,13941.990585162297
1374,13855.157806448908,13855.157806448908,13855.157806448908
1375,13680.396419180732,13680.396419180732,13680.396419180732
1376,13765.810517543929,13765.810517543929,13765.810517543929
1377,13750.546945108914,13750.546945108914,13750.546945108914
1378,13911.681353670348,13911.681353670348,13911.681353670348
1379,13792.636686230915,13792.636686230915,13792.636686230915
1380,13908.865620552247,13908.865620552247,13908.865620552247
1381,13832.838655375577,13832.838655375577,13832.838655375577
1382,13845.249961048185,13845.249961048185,13845.249961048185
1383,13872.23012250936,13872.23012250936,13872.23012250936
1384,13873.731273954172,13873.731273954172,13873.731273954172
1385,13894.766575310263,13894.766575310263,13894.766575310263
1386,13866.58690816343,13866.58690816343,13866.58690816343
1387,13842.713867260418,13842.713867260418,13842.713867260418
1388,13754.385358433365,13754.385358433365,13754.385358433365
1389,13813.322950123715,13813.322950123715,13813.322950123715
1390,13849.364722599465,13849.364722599465,13849.364722599465
1391,13860.672436522531,13860.672436522531,13860.672436522531
1392,13763.369597622665,13763.369597622665,13763.369597622665
1393,13420.591508351608,13420.591508351608,13420.591508351608
1394,13941.824643295944,13941.824643295944,13941.824643295944
1395,13947.763294316826,13947.763294316826,13947.763294316826
1396,13750.921151180177,13750.921151180177,13750.921151180177
1397,13847.68280665704,13847.68280665704,13847.68280665704
1398,13681.747377910579,13681.747377910579,13681.747377910579
1399,13814.781755343016,13814.781755343016,13814.781755343016
1400,13888.02714464407,13888.02714464407,13888.02714464407
1401,14127.453835164197,14127.453835164197,14127.453835164197
1402,13908.437728908073,13908.437728908073,13908.437728908073
1403,13795.243081314396,13795.243081314396,13795.243081314396
1404,13879.028975453804,13879.028975453804,13879.028975453804
1405,13565.117944782127,13565.117944782127,13565.117944782127
1406,13857.199198351964,13857.199198351964,13857.199198351964
1407,13926.183518990174,13926.183518990174,13926.183518990174
1408,13664.741874401136,13664.741874401136,13664.741874401136
1409,13865.12460198665,13865.12460198665,13865.12460198665
1410,13812.486312563347,13812.486312563347,13812.486312563347
1411,13756.397160939863,13756.397160939863,13756.397160939863
1412,13766.369404131225,13766.369404131225,13766.369404131225
1413,13793.278964099198,13793.278964099198,13793.278964099198
1414,13844.65489960534,13844.65489960534,13844.65489960534
1415,13743.22101315562,13743.22101315562,13743.22101315562
1416,13698.700594199618,13698.700594199618,13698.700594199618
1417,13782.751680738338,13782.751680738338,13782.751680738338
1418,13639.93359201944,13639.93359201944,13639.93359201944
1419,13764.847280073242,13764.847280073242,13764.847280073242
1420,14027.604585107438,14027.604585107438,14027.604585107438
1421,13893.013694184245,13893.013694184245,13893.013694184245
1422,13937.918607776845,13937.918607776845,13937.918607776845
1423,13894.541822242327,13894.541822242327,13894.541822242327
1424,13838.944911235676,13838.944911235676,13838.944911235676
1425,13608.485473346018,13608.485473346018,13608.485473346018
1426,13920.812164840527,13920.812164840527,13920.812164840527
1427,13909.46621463706,13909.46621463706,13909.46621463706
1428,13828.459140536208,13828.459140536208,13828.459140536208
1429,13791.522070082015,13791.522070082015,13791.522070082015
1430,13900.47774207486,13900.47774207486,13900.47774207486
1431,13881.43631997466,13881.43631997466,13881.43631997466
1432,13878.229204174162,13878.229204174162,13878.229204174162
1433,13857.266261574696,13857.266261574696,13857.266261574696
1434,13635.790797755397,13635.790797755397,13635.790797755397
1435,13816.374204091437,13816.374204091437,13816.374204091437
1436,13878.88695326221,13878.88695326221,13878.88695326221
1437,13620.540468429652,13620.540468429652,13620.540468429652
1438,13768.50241471558,13768.50241471558,13768.50241471558
1439,13893.86760666199,13893.86760666199,13893.86760666199
1440,13854.465061966543,13854.465061966543,13854.465061966543
1441,13929.330017367201,13929.330017367201,13929.330017367201
1442,13807.609178995555,13807.609178995555,13807.609178995555
1443,13703.603099792452,13703.603099792452,13703.603099792452
1444,13820.731241848012,13820.731241848012,13820.731241848012
1445,13816.40383452358,13816.40383452358,13816.40383452358
1446,13878.124568021907,13878.124568021907,13878.124568021907
1447,13750.062708660256,13750.062708660256,13750.062708660256
1448,13910.787704216724,13910.787704216724,13910.787704216724
1449,13824.564445653275,13824.564445653275,13824.564445653275
1450,13834.814055891571,13834.814055891571,13834.814055891571
1451,13860.500969758383,13860.500969758383,13860.500969758383
1452,13722.239823127129,13722.239823127129,13722.239823127129
1453,13835.319136051025,13835.319136051025,13835.319136051025
1454,13958.619866024395,13958.619866024395,13958.619866024395
1455,13918.609152540908,13918.609152540908,13918.609152540908
1456,13749.34375381818,13749.34375381818,13749.34375381818
1457,13896.062793210775,13896.062793210775,13896.062793210775
1458,13829.112180336859,13829.112180336859,13829.112180336859
1459,13773.46237977525,13773.46237977525,13773.46237977525
1460,13869.124293487328,13869.124293487328,13869.124293487328
1461,13543.480725225541,13543.480725225541,13543.480725225541
1462,13786.881003919421,13786.881003919421,13786.881003919421
1463,13848.449292901501,13848.449292901501,13848.449292901501
1464,13809.347974104463,13809.347974104463,13809.347974104463
1465,13684.820713145493,13684.820713145493,13684.820713145493
1466,13795.036305792835,13795.036305792835,13795.036305792835
1467,13910.765176722583,13910.765176722583,13910.765176722583
1468,13655.343177760857,13655.343177760857,13655.343177760857
1469,13889.456855040828,13889.456855040828,13889.456855040828
1470,13595.339973663773,13595.339973663773,13595.339973663773
1471,13546.214535403882,13546.214535403882,13546.214535403882
1472,13927.568405311,13927.568405311,13927.568405311
1473,13597.814927950029,13597.814927950029,13597.814927950029
1474,13867.415187760418,13867.415187760418,13867.415187760418
1475,13782.958088149562,13782.958088149562,13782.958088149562
1476,13936.47136674182,13936.47136674182,13936.47136674182
1477,13817.159453486165,13817.159453486165,13817.159453486165
1478,13810.428467384472,13810.428467384472,13810.428467384472
1479,156.06861235421047,156.06861235421047,156.06861235421047
1480,764.1016606306031,764.1016606306031,764.1016606306031
1481,13878.468378447227,13878.468378447227,13878.468378447227
1482,13763.413702952615,13763.413702952615,13763.413702952615
1483,827.8366140691405,827.8366140691405,827.8366140691405
1484,858.8740184531671,858.8740184531671,858.8740184531671
1485,13977.744882788365,13977.744882788365,13977.744882788365
1486,13313.070195079034,13313.070195079034,13313.070195079034
1487,13762.436101115423,13762.436101115423,13762.436101115423
1488,13851.315065798279,13851.315065798279,13851.315065798279
1489,13939.569734080533,13939.569734080533,13939.569734080533
1490,13936.765313252414,13936.765313252414,13936.765313252414
1491,13826.611668847714,13826.611668847714,13826.611668847714
1492,13873.186042079627,13873.186042079627,13873.186042079627
1493,13797.828298452994,13797.828298452994,13797.828298452994
