"Step","30/03/2025_21:53:38_3B-nn48-mbs3-gbs2M-tp2-4heads-bucket128 - tokens_per_sec_per_gpu","30/03/2025_21:53:38_3B-nn48-mbs3-gbs2M-tp2-4heads-bucket128 - tokens_per_sec_per_gpu__MIN","30/03/2025_21:53:38_3B-nn48-mbs3-gbs2M-tp2-4heads-bucket128 - tokens_per_sec_per_gpu__MAX"
"2975","13787.227684664387","13787.227684664387","13787.227684664387"
"2976","13835.853967006311","13835.853967006311","13835.853967006311"
"2977","13821.502160397153","13821.502160397153","13821.502160397153"
"2978","12931.578420308104","12931.578420308104","12931.578420308104"
"2979","13864.080286386628","13864.080286386628","13864.080286386628"
"2980","13847.839073665476","13847.839073665476","13847.839073665476"
"2981","13733.955625715149","13733.955625715149","13733.955625715149"
"2982","13435.130958854403","13435.130958854403","13435.130958854403"
"2983","13176.10029251472","13176.10029251472","13176.10029251472"
"2984","13865.907941938152","13865.907941938152","13865.907941938152"
"2985","13760.62092324484","13760.62092324484","13760.62092324484"
"2986","13592.973468972232","13592.973468972232","13592.973468972232"
"2987","13776.945320561004","13776.945320561004","13776.945320561004"
"2988","13784.624317182503","13784.624317182503","13784.624317182503"
"2989","13710.76283179155","13710.76283179155","13710.76283179155"
"2990","13696.17422389084","13696.17422389084","13696.17422389084"
"2991","9148.664904609266","9148.664904609266","9148.664904609266"
"2992","13878.73745935847","13878.73745935847","13878.73745935847"
"2993","13734.01418179667","13734.01418179667","13734.01418179667"
"2994","13735.22201233994","13735.22201233994","13735.22201233994"
"2995","13932.138978604786","13932.138978604786","13932.138978604786"
"2996","9436.457143987078","9436.457143987078","9436.457143987078"
"2997","13685.969027093857","13685.969027093857","13685.969027093857"
"2998","13132.221006209953","13132.221006209953","13132.221006209953"
"2999","13714.27251855991","13714.27251855991","13714.27251855991"
"3000","13769.495593407262","13769.495593407262","13769.495593407262"
"3001","13700.324661356974","13700.324661356974","13700.324661356974"
"3002","13683.926905927465","13683.926905927465","13683.926905927465"
"3003","13782.235689256086","13782.235689256086","13782.235689256086"
"3004","13680.752291025847","13680.752291025847","13680.752291025847"
"3005","13659.925055896392","13659.925055896392","13659.925055896392"
"3006","13905.143094562707","13905.143094562707","13905.143094562707"
"3007","13649.694257232752","13649.694257232752","13649.694257232752"
"3008","13691.37159473019","13691.37159473019","13691.37159473019"
"3009","13680.614297704538","13680.614297704538","13680.614297704538"
"3010","13689.182422892185","13689.182422892185","13689.182422892185"
"3011","13843.97064217818","13843.97064217818","13843.97064217818"
"3012","13798.766602553942","13798.766602553942","13798.766602553942"
"3013","13742.20230787567","13742.20230787567","13742.20230787567"
"3014","13821.161166585682","13821.161166585682","13821.161166585682"
"3015","13739.388827664525","13739.388827664525","13739.388827664525"
"3016","13781.587069061412","13781.587069061412","13781.587069061412"
"3017","13846.812240739708","13846.812240739708","13846.812240739708"
"3018","13736.993881473949","13736.993881473949","13736.993881473949"
"3019","13123.105945571033","13123.105945571033","13123.105945571033"
"3020","13599.838603464845","13599.838603464845","13599.838603464845"
"3021","13809.858597117753","13809.858597117753","13809.858597117753"
"3022","13321.610937761703","13321.610937761703","13321.610937761703"
"3023","13887.974752472046","13887.974752472046","13887.974752472046"
"3024","13698.431167384197","13698.431167384197","13698.431167384197"
"3025","13868.273419639821","13868.273419639821","13868.273419639821"
"3026","13708.064294875103","13708.064294875103","13708.064294875103"
"3027","13746.432022122483","13746.432022122483","13746.432022122483"
"3028","13826.930674879542","13826.930674879542","13826.930674879542"
"3029","13762.002472586597","13762.002472586597","13762.002472586597"
"3030","13743.85869691014","13743.85869691014","13743.85869691014"
"3031","13759.460048406758","13759.460048406758","13759.460048406758"
"3032","13719.690155182217","13719.690155182217","13719.690155182217"
"3033","13746.087389935781","13746.087389935781","13746.087389935781"
"3034","13679.53223606052","13679.53223606052","13679.53223606052"
"3035","13785.074120613097","13785.074120613097","13785.074120613097"
"3036","13767.612354081966","13767.612354081966","13767.612354081966"
"3037","13693.263137423064","13693.263137423064","13693.263137423064"
"3038","13772.166851312373","13772.166851312373","13772.166851312373"
"3039","13819.463860781114","13819.463860781114","13819.463860781114"
"3040","13712.864050045682","13712.864050045682","13712.864050045682"
"3041","13710.339747678881","13710.339747678881","13710.339747678881"
"3042","13823.266701497772","13823.266701497772","13823.266701497772"
"3043","13656.783278924833","13656.783278924833","13656.783278924833"
"3044","13851.210835094085","13851.210835094085","13851.210835094085"
"3045","13353.392303578757","13353.392303578757","13353.392303578757"
"3046","13818.004066610041","13818.004066610041","13818.004066610041"
"3047","13611.25278142813","13611.25278142813","13611.25278142813"
"3048","13745.082922364492","13745.082922364492","13745.082922364492"
"3049","13835.259712941677","13835.259712941677","13835.259712941677"
"3050","13505.259217527519","13505.259217527519","13505.259217527519"
"3051","13595.045908556398","13595.045908556398","13595.045908556398"
"3052","13544.854611671792","13544.854611671792","13544.854611671792"
"3053","13827.412921244315","13827.412921244315","13827.412921244315"
"3054","13580.809740734729","13580.809740734729","13580.809740734729"
"3055","13221.209801726518","13221.209801726518","13221.209801726518"
"3056","13864.117580663471","13864.117580663471","13864.117580663471"
"3057","13695.671973137783","13695.671973137783","13695.671973137783"
"3058","13225.138411339321","13225.138411339321","13225.138411339321"
"3059","13725.821185862456","13725.821185862456","13725.821185862456"
"3060","13722.751331947735","13722.751331947735","13722.751331947735"
"3061","13819.901118042268","13819.901118042268","13819.901118042268"
"3062","13616.999437244283","13616.999437244283","13616.999437244283"
"3063","13860.500969758383","13860.500969758383","13860.500969758383"
"3064","13714.776134511207","13714.776134511207","13714.776134511207"
"3065","13288.904518726049","13288.904518726049","13288.904518726049"
"3066","13825.647321521981","13825.647321521981","13825.647321521981"
"3067","13775.332492659247","13775.332492659247","13775.332492659247"
"3068","13774.544627298716","13774.544627298716","13774.544627298716"
"3069","13690.222374041825","13690.222374041825","13690.222374041825"
"3070","13317.266934943336","13317.266934943336","13317.266934943336"
"3071","13899.34562871151","13899.34562871151","13899.34562871151"
"3072","13789.84679401012","13789.84679401012","13789.84679401012"
"3073","13771.7546888185","13771.7546888185","13771.7546888185"
"3074","13816.996469856522","13816.996469856522","13816.996469856522"
"3075","13587.497812380376","13587.497812380376","13587.497812380376"
"3076","13577.00320329096","13577.00320329096","13577.00320329096"
"3077","13803.90367726581","13803.90367726581","13803.90367726581"
"3078","13811.886661271217","13811.886661271217","13811.886661271217"
"3079","13693.437767713529","13693.437767713529","13693.437767713529"
"3080","12960.709075381908","12960.709075381908","12960.709075381908"
"3081","13833.254482287717","13833.254482287717","13833.254482287717"
"3082","13751.442138645689","13751.442138645689","13751.442138645689"
"3083","13774.213308973938","13774.213308973938","13774.213308973938"
"3084","13598.008658045206","13598.008658045206","13598.008658045206"
"3085","13263.413173134924","13263.413173134924","13263.413173134924"
"3086","13806.839809435229","13806.839809435229","13806.839809435229"
"3087","13750.297485709345","13750.297485709345","13750.297485709345"
"3088","13789.603285557192","13789.603285557192","13789.603285557192"
"3089","13688.309858526496","13688.309858526496","13688.309858526496"
"3090","13591.568298546319","13591.568298546319","13591.568298546319"
"3091","13540.399392805406","13540.399392805406","13540.399392805406"
"3092","13779.951048449971","13779.951048449971","13779.951048449971"
"3093","13828.66691923718","13828.66691923718","13828.66691923718"
"3094","13513.247633066125","13513.247633066125","13513.247633066125"
"3095","13722.722101844993","13722.722101844993","13722.722101844993"
"3096","13801.493580408905","13801.493580408905","13801.493580408905"
"3097","13784.771790482713","13784.771790482713","13784.771790482713"
"3098","13690.724225169237","13690.724225169237","13690.724225169237"
"3099","13691.291579446224","13691.291579446224","13691.291579446224"
"3100","12982.05308224095","12982.05308224095","12982.05308224095"
"3101","13789.75824448673","13789.75824448673","13789.75824448673"
"3102","13708.020543569442","13708.020543569442","13708.020543569442"
"3103","13772.763058570765","13772.763058570765","13772.763058570765"
"3104","13838.729391977342","13838.729391977342","13838.729391977342"
"3105","13650.178680451492","13650.178680451492","13650.178680451492"
"3106","13532.520978192888","13532.520978192888","13532.520978192888"
"3107","13694.7403591376","13694.7403591376","13694.7403591376"
"3108","13867.452499981164","13867.452499981164","13867.452499981164"
"3109","13718.835607490319","13718.835607490319","13718.835607490319"
"3110","13054.830083785595","13054.830083785595","13054.830083785595"
"3111","13857.720818305452","13857.720818305452","13857.720818305452"
"3112","13793.07224745292","13793.07224745292","13793.07224745292"
"3113","13875.143100819269","13875.143100819269","13875.143100819269"
"3114","13778.705869709234","13778.705869709234","13778.705869709234"
"3115","13123.974774479304","13123.974774479304","13123.974774479304"
"3116","13824.282629069196","13824.282629069196","13824.282629069196"
"3117","13758.879684434994","13758.879684434994","13758.879684434994"
"3118","13704.229824396267","13704.229824396267","13704.229824396267"
"3119","13830.299683462443","13830.299683462443","13830.299683462443"
"3120","13481.37169737883","13481.37169737883","13481.37169737883"
"3121","13611.547548080503","13611.547548080503","13611.547548080503"
"3122","13824.282629069196","13824.282629069196","13824.282629069196"
"3123","13858.11578525081","13858.11578525081","13858.11578525081"
"3124","13806.418172106321","13806.418172106321","13806.418172106321"
"3125","13222.885451585244","13222.885451585244","13222.885451585244"
"3126","13537.390576391494","13537.390576391494","13537.390576391494"
"3127","13790.149346795733","13790.149346795733","13790.149346795733"
"3128","13740.582950670025","13740.582950670025","13740.582950670025"
"3129","13498.84982637843","13498.84982637843","13498.84982637843"
"3130","13562.390775609405","13562.390775609405","13562.390775609405"
"3131","13551.749606775402","13551.749606775402","13551.749606775402"
"3132","13675.945953863366","13675.945953863366","13675.945953863366"
"3133","13843.702907683233","13843.702907683233","13843.702907683233"
"3134","13698.751568032601","13698.751568032601","13698.751568032601"
"3135","13715.170294535126","13715.170294535126","13715.170294535126"
"3136","13669.881142740744","13669.881142740744","13669.881142740744"
"3137","13659.476142114758","13659.476142114758","13659.476142114758"
"3138","13633.100051951129","13633.100051951129","13633.100051951129"
"3139","13725.49220724852","13725.49220724852","13725.49220724852"
"3140","13193.024986561135","13193.024986561135","13193.024986561135"
"3141","13720.296437327796","13720.296437327796","13720.296437327796"
"3142","13744.041950314137","13744.041950314137","13744.041950314137"
"3143","13646.362068225977","13646.362068225977","13646.362068225977"
"3144","13801.70794142504","13801.70794142504","13801.70794142504"
"3145","13730.260283387912","13730.260283387912","13730.260283387912"
"3146","13741.330298877541","13741.330298877541","13741.330298877541"
"3147","13865.587134875474","13865.587134875474","13865.587134875474"
